Close-Approach (CA) Date,CA DistanceNominal (au),CA DistanceMinimum (au),V relative(km/s),V infinity(km/s),H(mag),Rarity,Mean Diameter,Close-Approach Year,CA DistanceNominal (au) Z-score,CA DistanceNominal (au) Outlier,CA DistanceMinimum (au) Z-score,CA DistanceMinimum (au) Outlier,V relative(km/s) Z-score,V relative(km/s) Outlier,V infinity(km/s) Z-score,V infinity(km/s) Outlier,H(mag) Z-score,H(mag) Outlier,Mean Diameter Z-score,Mean Diameter Outlier
2023,0.04048,0.03971,8.27,8.26,25.5,0,35.0,2023,1.3744887135483412,False,1.3621698052348707,False,-0.4563524527734085,False,-0.44587064552584194,False,-0.3554877214945698,False,-0.038463090137509946,False
2023,0.02332,0.02321,17.68,17.68,24.9,0,45.5,2023,0.15697510198428336,False,0.17952213047775326,False,1.3891772431618017,False,1.395596234843425,False,-0.6905614372107145,False,0.16894360374996,False
2023,0.00803,0.00795,15.13,15.11,25.1,1,42.0,2023,-0.9278607442170246,False,-0.9142477796309505,False,0.889060269236745,False,0.8932002812819582,False,-0.578870198638665,False,0.09980803912080335,False
2023,0.00994,0.00975,8.69,8.66,26.2,0,25.0,2023,-0.7923449517876918,False,-0.7852316696574468,False,-0.37398024530339913,False,-0.36767672279253966,False,0.03543161350759764,False,-0.23599327479224325,False
2023,0.01008,0.01004,6.81,6.78,27.5,0,13.65,2023,-0.7824118570546517,False,-0.7644457408283823,False,-0.7426939358834411,False,-0.73518815963906,False,0.7614246642259097,False,-0.46019003437536554,False
2023,0.00841,0.00838,7.77,7.73,26.9,0,18.0,2023,-0.9008994870844871,False,-0.8834272644706135,False,-0.5544146045234197,False,-0.5494775931474672,False,0.42635094850976507,False,-0.37426440405055655,False
2023,0.043,0.03716,3.58,3.56,26.7,0,19.5,2023,1.5532844187430626,False,1.179396982772407,False,-1.3761754361885132,False,-1.3646492376421426,False,0.3146597099377175,False,-0.3446348763523466,False
2023,0.03563,0.03552,6.41,6.4,25.2,0,40.0,2023,1.0303779317251665,False,1.0618489714632149,False,-0.82114365728345,False,-0.8094723862356971,False,-0.5230245793526421,False,0.06030200218985669,False
2023,0.03072,0.03046,15.91,15.9,23.7,0,79.0,2023,0.6820101093021171,False,0.6991703512043654,False,1.0420372259667623,False,1.0476332786802303,False,-1.3607088686430018,False,0.8306697223433165,False
2023,0.02616,0.02592,7.23,7.21,23.7,0,79.0,2023,0.3584750237116681,False,0.3737630516045281,False,-0.6603217284134316,False,-0.6511296927007602,False,-1.3607088686430018,False,0.8306697223433165,False
2023,0.02076,0.02068,7.17,7.15,26.3,0,24.0,2023,-0.024658630277021285,False,-0.0018171796516714754,False,-0.672089186623433,False,-0.6628587811107555,False,0.09127723279362242,False,-0.2557462932577166,False
2023,0.0466,0.04609,18.63,18.63,24.1,0,63.5,2023,1.8087068547355227,False,1.8194602394742891,False,1.5754953314868227,False,1.5813068013350176,False,-1.1373263914989047,False,0.52449793612848,False
2023,0.03487,0.03471,9.82,9.81,25.1,0,40.5,2023,0.9764554174600913,False,1.0037917219751378,False,-0.15235978234837375,False,-0.14286919493429578,False,-0.578870198638665,False,0.07017851142259336,False
2023,0.00273,0.00272,18.3,18.25,26.8,1,18.0,2023,-1.303899330539257,False,-1.2891112547206307,False,1.5107743113318157,False,1.5070225747383805,False,0.3705053292237423,False,-0.37426440405055655,False
2023,0.04274,0.0382,3.43,3.42,26.5,0,22.0,2023,1.5348372428102741,False,1.2539396240904312,False,-1.4055940817135166,False,-1.3920171105987986,False,0.20296847136566998,False,-0.2952523301886632,False
2023,0.00524,0.00523,1.68,1.34,30.3,0,3.8499999999999996,2023,-1.125813132111181,False,-1.109205456924245,False,-1.7488116128385556,False,-1.79862550881197,False,2.3251020042345814,False,-0.6537696153370042,False
2023,0.01764,0.0175,13.97,13.96,25.4,0,35.0,2023,-0.24602474147048642,False,-0.22974564060486127,False,0.661556077176719,False,0.6683927534237146,False,-0.4113333407805946,False,-0.038463090137509946,False
2023,0.02963,0.0296,13.7,13.69,23.4,0,93.0,2023,0.6046738717377335,False,0.6375293208836914,False,0.6086025152317127,False,0.6156118555787354,False,-1.5282457265010743,False,1.1072119808599432,False
2023,0.01893,0.01885,7.52,7.5,26.6,0,20.5,2023,-0.1544983685731884,False,-0.1329835581247337,False,-0.6034456803984253,False,-0.594439098719116,False,0.25881409065169475,False,-0.32488185788687324,False
2023,0.04992,0.04968,10.19,10.18,24.3,0,58.5,2023,2.044263101261902,False,2.076775703254777,False,-0.07979379005336565,False,-0.0705398164059914,False,-1.0256351529268573,False,0.42573284380111326,False
2023,0.03347,0.0333,6.35,6.34,25.9,0,28.0,2023,0.8771244701296904,False,0.9027291024958937,False,-0.8329111154934514,False,-0.8212014746456925,False,-0.1321052443504747,False,-0.17673421939582326,False
2023,0.01997,0.01987,7.56,7.54,26.0,0,27.0,2023,-0.08070966484203321,False,-0.05987442913974827,False,-0.5956007082584244,False,-0.5866197064457859,False,-0.07625962506444992,False,-0.19648723786129657,False
2023,0.04987,0.0494,29.74,29.74,22.2,0,159.0,2023,2.0407155674286734,False,2.056706530592232,False,3.754436343372071,True,3.753143005252486,True,-2.1983931579333613,False,2.4109111995811827,False
2023,0.00625,0.00625,6.43,6.36,25.9,0,29.0,2023,-1.054152948679963,False,-1.0360963279392597,False,-0.8172211712134496,False,-0.8172917785090273,False,-0.1321052443504747,False,-0.15698120093034992,False
2023,0.0173,0.01718,19.39,19.38,26.1,0,26.0,2023,-0.27014797153644093,False,-0.2526818379334842,False,1.72454980214684,False,1.7279204064599591,False,-0.02041400577842515,False,-0.2162402563267699,False
2023,0.00234,0.00234,8.68,8.55,28.9,0,7.15,2023,-1.33157009443844,False,-1.3163479890483705,False,-0.37594148833839935,False,-0.38918005154419766,False,1.5432633342302446,False,-0.5885846544009422,False
2023,0.04978,0.0495,7.25,7.24,25.2,0,38.5,2023,2.0343300065288616,False,2.063874092257427,False,-0.6563992423434312,False,-0.6452651484957624,False,-0.5230245793526421,False,0.030672474491646704,False
2023,0.03233,0.03152,13.7,13.7,25.4,0,35.0,2023,0.796240698732078,False,0.7751465048554286,False,0.6086025152317127,False,0.6175667036470679,False,-0.4113333407805946,False,-0.038463090137509946,False
2023,0.02484,0.02471,5.34,5.32,26.5,0,21.5,2023,0.26482013051443304,False,0.2870355554556729,False,-1.0309966620284738,False,-1.020595977615613,False,0.20296847136566998,False,-0.3051288394213999,False
2023,0.03483,0.03455,19.06,19.06,25.7,0,31.0,2023,0.9736173903935086,False,0.9923236233108264,False,1.6598287819918323,False,1.6653652682733173,False,-0.24379648292252226,False,-0.11747516399940326,False
2023,0.04179,0.04157,5.62,5.61,26.5,0,21.5,2023,1.4674340999789306,False,1.4954864522074913,False,-0.9760818570484676,False,-0.9639053836339689,False,0.20296847136566998,False,-0.3051288394213999,False
2023,0.01446,0.01428,9.62,9.6,25.4,0,35.5,2023,-0.4716478932638257,False,-0.4605411262241292,False,-0.19158464304837844,False,-0.1839210043692796,False,-0.4113333407805946,False,-0.028586580904773284,False
2023,0.02133,0.02125,20.21,20.21,24.3,0,60.0,2023,0.01578325542178466,False,0.03903792183993811,False,1.8853717310168583,False,1.8901727961315615,False,-1.0256351529268573,False,0.4553623714993233,False
2023,0.03266,0.03253,10.03,10.02,25.7,0,31.0,2023,0.8196544220313872,False,0.8475388776738948,False,-0.11117367861336926,False,-0.10181738549931231,False,-0.24379648292252226,False,-0.11747516399940326,False
2023,0.01247,0.01241,10.09,10.07,26.2,0,24.5,2023,-0.6128397398263243,False,-0.5945745293632692,False,-0.09940622040336781,False,-0.09204314515764939,False,0.03543161350759764,False,-0.24586978402497991,False
2023,0.02942,0.02929,19.06,19.05,25.7,0,32.0,2023,0.5897742296381735,False,0.6153098797215879,False,1.6598287819918323,False,1.663410420204985,False,-0.24379648292252226,False,-0.09772214553392994,False
2023,0.02491,0.02483,9.41,9.4,26.3,0,23.0,2023,0.2697866778809531,False,0.2956366294539066,False,-0.23277074678338294,False,-0.22301796573593055,False,0.09127723279362242,False,-0.2754993117231899,False
2023,0.00242,0.00242,8.1,7.96,29.7,0,5.05,2023,-1.3258940403052744,False,-1.3106139397162149,False,-0.4896935843684123,False,-0.5045160875758186,False,1.9900282885184368,False,-0.6300659931784361,False
2023,0.00472,0.00469,8.62,8.56,27.1,0,15.95,2023,-1.1627074839767584,False,-1.147910289916296,False,-0.38770894654840077,False,-0.38722520347586514,False,0.5380421870818146,False,-0.41475809190477686,False
2023,0.03415,0.03388,10.85,10.85,26.4,0,22.5,2023,0.9253709302615996,False,0.9443009601540224,False,0.04964825025664912,False,0.06043500417228978,False,0.1471228520796452,False,-0.28537582095592656,False
2023,0.02889,0.02878,6.62,6.61,27.2,0,15.9,2023,0.55217037100595,False,0.5787553152290952,False,-0.7799575535484453,False,-0.7684205768007134,False,0.5938878063678374,False,-0.41574574282805055,False
2023,0.04319,0.04301,8.52,8.51,26.3,0,24.0,2023,1.5667650473093315,False,1.598699340186294,False,-0.4073213768984029,False,-0.39699944381752805,False,0.09127723279362242,False,-0.2557462932577166,False
2023,0.03631,0.0361,12.14,12.13,25.9,0,28.0,2023,1.0786243918570755,False,1.1034208291213436,False,0.3026486017716781,False,0.31065555691885705,False,-0.1321052443504747,False,-0.17673421939582326,False
2023,0.01644,0.01641,9.05,9.03,24.0,1,67.5,2023,-0.33116555346797294,False,-0.307872062755483,False,-0.30337549604339087,False,-0.2953473442642353,False,-1.1931720107849295,False,0.6035100099903733,False
2023,0.01716,0.01709,8.93,8.91,27.3,0,14.55,2023,-0.28008106626948087,False,-0.2591326434321594,False,-0.32691041246339375,False,-0.31880552108422583,False,0.6497334256538622,False,-0.4424123177564395,False
2023,0.00415,0.00414,11.09,11.03,27.5,0,13.75,2023,-1.2031493696755644,False,-1.1873318790748666,False,0.09671808309665451,False,0.09562226940227571,False,0.7614246642259097,False,-0.45821473252881817,False
2023,7e-05,7e-05,13.59,10.38,32.3,0,1.455,2023,-1.4926281304670188,False,-1.479051638848289,False,0.5870288418467103,False,-0.031442855039340085,False,3.4420143899550593,True,-0.7010780945618128,False
2023,0.00412,0.00411,5.64,5.53,28.2,0,10.1,2023,-1.2052778899755014,False,-1.1894821475744253,False,-0.9721593709784673,False,-0.9795441681806294,False,1.1523439992280773,False,-0.5303132499277958,False
2023,0.00255,0.0025,11.2,11.11,26.1,1,25.5,2023,-1.31667045233888,False,-1.304879890384059,False,0.11829175648165687,False,0.11126105394893616,False,-0.02041400577842515,False,-0.22611676555950658,False
2023,0.00274,0.00273,16.24,16.18,28.4,0,8.75,2023,-1.3031898237726112,False,-1.2883944985541114,False,1.1067582461217693,False,1.1023690245935416,False,1.2640352378001247,False,-0.5569798248561848,False
2023,0.00127,0.00126,10.49,10.28,28.3,0,9.4,2023,-1.4074873184695322,False,-1.3937576550324726,False,-0.02095649900335881,False,-0.05099133572266591,False,1.208189618514102,False,-0.5441403628536272,False
2023,0.02724,0.02723,7.59,7.58,25.6,0,32.0,2023,0.43510175450940614,False,0.46765810941857816,False,-0.5897169791534237,False,-0.5788003141724556,False,-0.29964210220854504,False,-0.09772214553392994,False
2023,0.03827,0.03827,1.45,1.4,28.2,0,10.1,2023,1.2176877181196366,False,1.2589569172560675,False,-1.7939202026435608,False,-1.7868964204019746,False,1.1523439992280773,False,-0.5303132499277958,False
2023,0.01092,0.01091,19.12,19.11,25.5,0,34.0,2023,-0.7228132886564111,False,-0.7020879543411889,False,1.671596240201834,False,1.6751395086149803,False,-0.3554877214945698,False,-0.05821610860298328,False
2023,0.00398,0.00397,10.17,10.11,28.0,0,10.85,2023,-1.2152109847085417,False,-1.1995167339056978,False,-0.08371627612336602,False,-0.08422375288431934,False,1.0406527606560296,False,-0.5154984860786909,False
2023,0.03807,0.03679,11.36,11.35,26.7,0,19.5,2023,1.2034975827867223,False,1.152877004611187,False,0.14967164504166047,False,0.15817740758891755,False,0.3146597099377175,False,-0.3446348763523466,False
2023,0.01101,0.01099,12.47,12.45,27.3,0,14.5,2023,-0.7164277277565996,False,-0.6963539050090332,False,0.3673696219266855,False,0.37321069510549854,False,0.6497334256538622,False,-0.4433999686797132,False
2023,0.02201,0.02194,6.0,5.98,27.4,0,14.35,2023,0.06402971555369372,False,0.08849409732978117,False,-0.9015546217184591,False,-0.8915760051056644,False,0.705579044939885,False,-0.44636292144953416,False
2023,0.03021,0.02973,7.55,7.53,24.4,0,56.5,2023,0.6458252642031854,False,0.6468471510484444,False,-0.5975619512934246,False,-0.5885745545141183,False,-0.9697895336408344,False,0.38622680687016664,False
2023,0.01174,0.01172,10.96,10.94,25.3,0,38.5,2023,-0.664633733791462,False,-0.6440307048531122,False,0.07122192364165181,False,0.07802863678728275,False,-0.46717896006661735,False,0.030672474491646704,False
2023,0.00505,0.00504,5.38,5.28,28.4,0,8.7,2023,-1.1392937606774496,False,-1.122823824088115,False,-1.023151689888473,False,-1.0284153698889433,False,1.2640352378001247,False,-0.5579674757794585,False
2023,0.01421,0.01413,12.69,12.68,26.7,0,19.5,2023,-0.4893855624299688,False,-0.4712924687219211,False,0.4105169686966902,False,0.4181722006771474,False,0.3146597099377175,False,-0.3446348763523466,False
2023,0.00188,0.00188,10.12,9.98,29.1,0,6.5,2023,-1.3642074057041431,False,-1.3493187727082658,False,-0.09352249129836727,False,-0.10963677777264236,False,1.6549545728022943,False,-0.6014241164034998,False
2023,0.01289,0.01282,12.04,12.02,26.5,0,21.5,2023,-0.583040455627204,False,-0.565187526535971,False,0.2830361714216756,False,0.2891522281671987,False,0.20296847136566998,False,-0.3051288394213999,False
2023,0.00795,0.00792,11.54,11.51,27.3,0,15.1,2023,-0.9335367983501903,False,-0.916398048130509,False,0.18497401967166444,False,0.18945497668223843,False,0.6497334256538622,False,-0.4315481576004292,False
2023,0.03332,0.03294,15.77,15.76,24.2,0,62.5,2023,0.8664818686300049,False,0.8769258805011925,False,1.014579823476759,False,1.0202654057235743,False,-1.0814807722128819,False,0.5047449176630066,False
2023,0.03902,0.03854,8.7,8.69,26.7,0,19.5,2023,1.2709007256180658,False,1.278309333752093,False,-0.37201900226839896,False,-0.36181217858754217,False,0.3146597099377175,False,-0.3446348763523466,False
2023,0.01304,0.013,11.55,11.53,27.2,0,15.3,2023,-0.5723978541275182,False,-0.5522859155386207,False,0.18693526270666497,False,0.19336467281890346,False,0.5938878063678374,False,-0.4275975539073345,False
2023,0.02379,0.02368,5.99,5.97,27.5,0,13.65,2023,0.19032192001663215,False,0.213209670304168,False,-0.9035158647534594,False,-0.893530853173997,False,0.7614246642259097,False,-0.46019003437536554,False
2023,0.01479,0.0146,4.86,4.82,28.2,0,9.5,2023,-0.44823416996451704,False,-0.4376049288955063,False,-1.1251363277084845,False,-1.1183383810322407,False,1.1523439992280773,False,-0.5421650610070798,False
2023,0.00788,0.00785,12.45,12.42,27.5,0,13.75,2023,-0.9385033457167105,False,-0.9214153412961452,False,0.36344713585668476,False,0.367346150900501,False,0.7614246642259097,False,-0.45821473252881817,False
2023,0.00323,0.00323,9.12,9.03,27.2,0,15.85,2023,-1.2684239922069709,False,-1.252556690228138,False,-0.2896467947983896,False,-0.2953473442642353,False,0.5938878063678374,False,-0.4167333937513242,False
2023,0.03621,0.03602,20.14,20.14,24.7,0,50.0,2023,1.071529324190618,False,1.097686779789188,False,1.8716430297718567,False,1.8764888596532336,False,-0.802252675782762,False,0.25783218684459,False
2023,0.01017,0.01015,14.46,14.44,24.0,1,68.0,2023,-0.7760262961548402,False,-0.7565614229966683,False,0.75765698589173,False,0.762225460703677,False,-1.1931720107849295,False,0.6133865192231099,False
2023,0.0178,0.01729,10.46,10.45,26.1,0,25.5,2023,-0.23467263320415485,False,-0.2447975201017702,False,-0.026840228108359353,False,-0.017758918561012492,False,-0.02041400577842515,False,-0.22611676555950658,False
2023,0.02716,0.02687,20.26,20.26,25.7,0,31.0,2023,0.42942570037624034,False,0.44185488742387746,False,1.8951779461918596,False,1.8999470364732245,False,-0.24379648292252226,False,-0.11747516399940326,False
2023,0.0408,0.04058,9.38,9.37,25.9,0,28.0,2023,1.3971929300810044,False,1.424527591722064,False,-0.23865447588838348,False,-0.22888250994092846,False,-0.1321052443504747,False,-0.17673421939582326,False
2023,0.0382,0.03794,5.68,5.67,25.8,0,30.5,2023,1.2127211707531165,False,1.2353039637609253,False,-0.9643143988384664,False,-0.9521762952239737,False,-0.1879508636364975,False,-0.12735167323213992,False
2023,0.01198,0.01189,8.46,8.43,27.5,0,13.65,2023,-0.6476055713919647,False,-0.6318458500222813,False,-0.419088835108404,False,-0.4126382283641885,False,0.7614246642259097,False,-0.46019003437536554,False
2023,0.00805,0.00803,5.07,5.01,28.8,0,7.35,2023,-0.9264417306837331,False,-0.9085137302987948,False,-1.08395022397348,False,-1.0811962677339224,False,1.4874177149442218,False,-0.5846340507078475,False
2023,0.02814,0.01289,10.03,10.02,28.2,0,9.5,2023,0.4989573635075209,False,-0.5601702333703348,False,-0.11117367861336926,False,-0.10181738549931231,False,1.1523439992280773,False,-0.5421650610070798,False
2023,0.01678,0.01669,12.41,12.4,26.1,0,26.0,2023,-0.3070423234020184,False,-0.2878028900929381,False,0.35560216371668407,False,0.36343645476383596,False,-0.02041400577842515,False,-0.2162402563267699,False
2023,0.02926,0.02884,8.29,8.28,27.3,0,14.55,2023,0.5784221213718419,False,0.5830558522282121,False,-0.4524299667034081,False,-0.4419609493891769,False,0.6497334256538622,False,-0.4424123177564395,False
2023,0.04452,0.04407,21.16,21.16,24.3,0,58.5,2023,1.6611294472732123,False,1.6746754938373571,False,2.0716898193418793,False,2.0758833626231543,False,-1.0256351529268573,False,0.42573284380111326,False
2023,0.02901,0.02844,21.47,21.47,24.0,0,69.5,2023,0.5606844522056988,False,0.5543856055674334,False,2.1324883534268864,False,2.1364836527414632,False,-1.1931720107849295,False,0.6430160469213199,False
2023,0.01241,0.01231,11.82,11.8,27.1,0,16.5,2023,-0.6170967804261988,False,-0.6017420910284638,False,0.2398888246516709,False,0.2461455706638827,False,0.5380421870818146,False,-0.40389393174876653,False
2023,0.01607,0.01599,19.69,19.69,24.1,1,64.5,2023,-0.35741730383386455,False,-0.3379758217493006,False,1.783387093196847,False,1.7885206965782687,False,-1.1373263914989047,False,0.5442509545939532,False
2023,0.02449,0.02436,8.84,8.83,26.8,0,18.5,2023,0.2399873936818328,False,0.26194908962749164,False,-0.34456159977839573,False,-0.3344443056308863,False,0.3705053292237423,False,-0.36438789481781986,False
2023,0.02232,0.02224,13.59,13.58,25.8,0,29.5,2023,0.08602442531971116,False,0.109996782325365,False,0.5870288418467103,False,0.5941085268270774,False,-0.1879508636364975,False,-0.14710469169761325,False
2023,0.00139,0.00139,13.79,13.65,28.8,0,7.85,2023,-1.3989732372697836,False,-1.3844398248677197,False,0.6262537025467146,False,0.6077924633054054,False,1.4874177149442218,False,-0.5747575414751108,False
2023,0.01425,0.01418,13.77,13.75,25.6,0,33.5,2023,-0.4865475353633859,False,-0.4677086878893238,False,0.6223312164767143,False,0.6273409439887309,False,-0.29964210220854504,False,-0.06809261783571995,False
2023,0.0335,0.03334,7.58,7.57,26.6,0,21.0,2023,0.8792529904296278,False,0.9055961271619714,False,-0.5916782221884238,False,-0.5807551622407882,False,0.25881409065169475,False,-0.31500534865413654,False
2023,0.02515,0.02502,8.44,8.42,26.6,0,20.5,2023,0.28681484028045023,False,0.3092549966177764,False,-0.42301132117840473,False,-0.414593076432521,False,0.25881409065169475,False,-0.32488185788687324,False
2023,0.00888,0.00886,4.24,4.17,28.8,0,7.3,2023,-0.8675526690521382,False,-0.8490229684776792,False,-1.2467333958784983,False,-1.245403505473857,False,1.4874177149442218,False,-0.5856217016311211,False
2023,0.02531,0.02523,11.89,11.88,23.9,0,71.0,2023,0.29816694854678183,False,0.324306876114685,False,0.2536175258966725,False,0.26178435521054316,False,-1.2490176300709543,False,0.6726455746195299,False
2023,0.02195,0.02191,9.17,9.15,25.7,0,31.0,2023,0.05977267495381956,False,0.08634382883022262,False,-0.2798405796233883,False,-0.27188916744424446,False,-0.24379648292252226,False,-0.11747516399940326,False
2023,0.00857,0.00755,9.97,9.94,28.3,0,9.45,2023,-0.8895473788181557,False,-0.942918026291729,False,-0.12294113682337034,False,-0.11745617004597275,False,1.208189618514102,False,-0.5431527119303535,False
2023,0.01138,0.01136,2.25,2.15,28.9,0,7.05,2023,-0.690175977390708,False,-0.669833926847813,False,-1.637020759843543,False,-1.640282815277033,False,1.5432633342302446,False,-0.5905599562474895,False
2023,0.00589,0.00586,13.62,13.59,27.3,0,15.15,2023,-1.079695192279209,False,-1.0640498184335188,False,0.5929125709517109,False,0.59606337489541,False,0.6497334256538622,False,-0.43056050667715556,False
2023,0.03353,0.03313,4.1,4.08,27.3,0,15.15,2023,0.8813815107295646,False,0.8905442476650625,False,-1.2741907983685017,False,-1.2629971380888498,False,0.6497334256538622,False,-0.43056050667715556,False
2023,0.01345,0.01334,7.01,6.98,26.8,0,19.5,2023,-0.5433080766950437,False,-0.5279162058769589,False,-0.7034690751834366,False,-0.6960911982724088,False,0.3705053292237423,False,-0.3446348763523466,False
2023,0.00579,0.00577,13.96,13.93,26.7,0,19.5,2023,-1.0867902599456662,False,-1.070500623932194,False,0.6595948341417188,False,0.6625282092187168,False,0.3146597099377175,False,-0.3446348763523466,False
2023,0.03345,0.03332,5.79,5.77,26.9,0,18.0,2023,0.8757054565963991,False,0.9041626148289326,False,-0.9427407254534638,False,-0.9326278145406482,False,0.42635094850976507,False,-0.37426440405055655,False
2023,0.03811,0.03787,7.92,7.91,25.7,0,30.5,2023,1.2063356098533051,False,1.230286670595289,False,-0.5249959589984162,False,-0.5142903279174813,False,-0.24379648292252226,False,-0.12735167323213992,False
2023,0.03091,0.03075,11.66,11.65,24.9,0,45.0,2023,0.6954907378683858,False,0.7199562800334298,False,0.20850893609166732,False,0.2168228496388943,False,-0.6905614372107145,False,0.15906709451722334,False
2023,0.01731,0.01726,6.28,6.26,27.0,0,17.5,2023,-0.26943846476979527,False,-0.2469477886013285,False,-0.8466398167384528,False,-0.8368402591923529,False,0.48219656779578984,False,-0.3841409132832932,False
2023,0.0178,0.0177,6.05,6.02,27.8,0,12.2,2023,-0.23467263320415485,False,-0.21541051727447208,False,-0.891748406543458,False,-0.8837566128323343,False,0.9289615220839821,False,-0.4888319111503019,False
2023,0.02351,0.0234,12.35,12.34,25.3,0,37.0,2023,0.17045573055055202,False,0.19314049764162303,False,0.3438347055066826,False,0.35170736635384053,False,-0.46717896006661735,False,0.0010429467934367097,False
2023,0.02339,0.0232,6.01,5.99,27.5,0,13.65,2023,0.16194164935080346,False,0.17880537431123358,False,-0.8995933786834589,False,-0.8896211570373319,False,0.7614246642259097,False,-0.46019003437536554,False
2023,0.01287,0.01287,10.83,10.81,22.9,1,115.5,2023,-0.5844594691604955,False,-0.5616037457033738,False,0.045725764186648754,False,0.052615611898959726,False,-1.807473822931194,False,1.551654896333093,False
2023,0.00117,0.00116,9.35,9.1,28.7,0,7.95,2023,-1.4145823861359894,False,-1.4009252166976671,False,-0.24453820499338438,False,-0.28166340778590737,False,1.4315720956581972,False,-0.5727822396285636,False
2023,0.00765,0.0076,9.07,9.03,27.1,0,16.5,2023,-0.954822001349562,False,-0.9393342454591319,False,-0.2994530099733905,False,-0.2953473442642353,False,0.5380421870818146,False,-0.40389393174876653,False
2023,0.03515,0.03502,11.15,11.14,25.5,0,33.5,2023,0.9963216069261717,False,1.0260111631372415,False,0.10848554130665596,False,0.11712559815393406,False,-0.3554877214945698,False,-0.06809261783571995,False
2023,0.03135,0.03119,7.71,7.7,26.5,0,21.0,2023,0.7267090356007978,False,0.7514935513602862,False,-0.566182062733421,False,-0.555342137352465,False,0.20296847136566998,False,-0.31500534865413654,False
2023,0.0295,0.02939,9.45,9.44,26.5,0,22.0,2023,0.595450283771339,False,0.6224774413867825,False,-0.22492577464338223,False,-0.21519857346260052,False,0.20296847136566998,False,-0.2952523301886632,False
2023,0.03748,0.03688,8.33,8.32,26.0,0,27.5,2023,1.1616366835546248,False,1.159327810109862,False,-0.44458499456340705,False,-0.4341415571158465,False,-0.07625962506444992,False,-0.18661072862855993,False
2023,0.03243,0.03236,7.0,6.99,24.5,0,55.0,2023,0.8033357663985355,False,0.8353540228430637,False,-0.7054303182184368,False,-0.6941363502040764,False,-0.9139439143548096,False,0.3565972791719566,False
2023,0.02157,0.02146,10.87,10.85,27.3,0,14.55,2023,0.03281141782128202,False,0.05408980133684676,False,0.05357073632664948,False,0.06043500417228978,False,0.6497334256538622,False,-0.4424123177564395,False
2023,0.02688,0.0267,7.66,7.65,25.8,0,30.5,2023,0.4095595109101602,False,0.4296700325930466,False,-0.575988277908422,False,-0.5651163776941277,False,-0.1879508636364975,False,-0.12735167323213992,False
2023,0.02101,0.0209,14.7,14.69,26.9,0,18.0,2023,-0.006920961110878236,False,0.01395145601175661,False,0.804726818731735,False,0.8110966624119909,False,0.42635094850976507,False,-0.37426440405055655,False
2023,0.02326,0.02322,4.87,4.84,26.6,0,20.0,2023,0.15271806138440897,False,0.1802388866442727,False,-1.1231750846734843,False,-1.1144286848955758,False,0.25881409065169475,False,-0.3347583671196099,False
2023,0.00912,0.0091,14.3,14.28,26.6,0,21.0,2023,-0.850524506652641,False,-0.831820820481212,False,0.7262770973317264,False,0.7309478916103561,False,0.25881409065169475,False,-0.31500534865413654,False
2023,0.00771,0.00769,7.53,7.49,27.5,0,13.7,2023,-0.9505649607496877,False,-0.9328834399604568,False,-0.6014844373634249,False,-0.5963939467874486,False,0.7614246642259097,False,-0.45920238345209186,False
2023,0.0338,0.03361,11.22,11.21,25.2,0,39.0,2023,0.9005381934289991,False,0.924948543657997,False,0.12221424255165758,False,0.130809534632262,False,-0.5230245793526421,False,0.04054898372438337,False
2023,0.03826,0.03813,6.78,6.77,26.1,0,25.5,2023,1.2169782113529912,False,1.2489223309247948,False,-0.7485776649884417,False,-0.7371430077073927,False,-0.02041400577842515,False,-0.22611676555950658,False
2023,0.0257,0.02546,8.4,8.39,26.9,0,18.0,2023,0.32583771244596504,False,0.3407922679446328,False,-0.43085629331840547,False,-0.42045762063751857,False,0.42635094850976507,False,-0.37426440405055655,False
2023,0.03378,0.03366,12.28,12.28,25.9,0,29.0,2023,0.8991191798957077,False,0.9285323244905943,False,0.330106004261681,False,0.3399782779438451,False,-0.1321052443504747,False,-0.15698120093034992,False
2023,0.01799,0.01789,2.76,2.7,28.8,0,7.3,2023,-0.2211920046378862,False,-0.20179215011060228,False,-1.5369973650585316,False,-1.5327661715187424,False,1.4874177149442218,False,-0.5856217016311211,False
2023,0.00576,0.00575,6.08,6.0,25.0,1,42.5,2023,-1.0889187802456033,False,-1.0719341362652328,False,-0.8858646774384573,False,-0.8876663089689993,False,-0.6347158179246897,False,0.10968454835354002,False
2023,0.02915,0.02878,10.69,10.69,23.9,0,69.5,2023,0.5706175469387388,False,0.5787553152290952,False,0.01826836169664552,False,0.029157435078968872,False,-1.2490176300709543,False,0.6430160469213199,False
2023,0.0251,0.0251,5.63,5.61,26.1,0,26.0,2023,0.28326730644722176,False,0.3149890459499321,False,-0.9741206140134674,False,-0.9639053836339689,False,-0.02041400577842515,False,-0.2162402563267699,False
2023,0.02744,0.02723,19.87,19.87,25.1,0,40.5,2023,0.44929188984232044,False,0.46765810941857816,False,1.8186894678268508,False,1.8237079618082548,False,-0.578870198638665,False,0.07017851142259336,False
2023,0.02588,0.0258,7.19,7.17,24.9,0,45.5,2023,0.338608834245588,False,0.3651619776062946,False,-0.6681667005534325,False,-0.6589490849740904,False,-0.6905614372107145,False,0.16894360374996,False
